character,emotion,intensity,head_direction,eyes_direction,screen_mode,body_action,reaction_bool,word,init,final,room
9,14,1,3,3,4,2,False,two,81.34,81.65,1.5
9,14,1,3,3,4,4,False,in,81.66,81.8,1.5
9,14,1,3,3,4,4,False,the,0.0,0.0,1.5
9,14,1,3,3,4,4,False,CSV,81.889999,82.859999,1.5
9,14,1,3,3,4,4,False,file,82.86,82.89,1.5
9,14,1,3,3,4,4,False,I,83.02,83.14,1.5
9,14,1,3,1,4,4,False,can,83.139999,83.329999,1.5
9,14,1,3,1,4,4,False,switch,83.33,83.6,1.5
9,14,1,3,1,4,4,False,between,83.599999,83.939999,1.5
9,5,1,3,1,4,4,False,different,83.94,84.3,1.5
9,5,1,3,1,4,4,False,characters,84.3,84.82,1.5
9,5,1,3,1,4,4,False,like,85.219999,85.469999,1.5
9,5,1,3,1,4,3,False,this,85.469999,85.729999,1.5
9,5,1,3,2,4,3,False,like,86.32,86.5,1.5
9,5,1,3,2,4,3,False,this,86.5,86.78,1.5
9,5,1,3,2,4,3,False,this,87.46000000000001,87.74000000000001,1.5
9,5,1,3,2,4,3,False,huh,88.459999,88.86999899999999,1.5
9,5,1,3,2,4,3,False,cool,89.1,89.32,1.5
9,5,1,3,2,4,3,False,right,89.32,89.72,1.5
9,5,2,2,2,4,3,False,you,90.33,90.52,1.5
9,5,2,2,2,4,3,False,can,90.52,90.88,1.5
9,5,2,2,2,4,3,False,use,90.93,91.30000000000001,1.5
9,5,2,2,1,4,3,False,your,91.3,91.46,1.5
9,1,2,2,1,4,3,False,custom,91.69999999999999,92.08,1.5
9,1,2,2,1,4,3,False,character,92.08,92.46,1.5
9,1,2,2,1,4,2,False,too,92.46,92.78999999999999,1.5
9,1,2,2,1,4,2,False,which,93.30999999999999,93.58,1.5
9,1,2,2,1,4,2,False,I,93.78,93.79,1.5
9,1,1,2,1,4,2,False,will,93.79,93.85000000000001,1.5
9,1,1,2,1,4,2,False,explain,93.85,94.25999999999999,1.5
9,1,1,2,1,4,2,False,in,94.27,94.41,1.5
9,1,1,2,1,4,2,False,a,94.41,94.46,1.5
9,1,1,2,1,4,2,False,different,94.46,94.85,1.5
9,1,1,2,2,4,2,False,video,94.85,95.36999999999999,1.5
9,1,1,2,2,4,7,False,AND,95.41,95.71,1.5
9,6,1,2,2,4,7,False,the,95.72,95.86,1.5
9,6,1,2,2,4,7,False,working,95.9,96.29,1.5
9,6,1,2,2,4,7,False,of,96.3,96.48,1.5
9,6,1,2,2,4,7,False,this,96.48,96.65,1.5
9,6,1,2,2,4,7,False,software,96.65,97.0,0.0
9,6,1,2,2,4,7,False,if,97.01,97.28,0.0
9,6,1,2,2,4,7,False,you,97.88,97.97,0.0
